0	0	0	0	0	0	0	0	0	0
0.00042688	0	0	0	0	0	0	0	0	0
0.00042935	0	0	0	0	0	0	0	0	0
0.00043183	0	0	0	0	0	0	0	0	0
0.00043433	0	0	0	0	0	0	0	0	0
0.00043684	0	0	0	0	0	0	0	0	0
0.00043936	0	0	0	0	0	0	0	0	0
0.0004419	0	0	0	0	0	0	0	0	0
0.00044445	0	0	0	0	0	0	0	0	0
0.00044702	0	0	0	0	0	0	0	0	0
0.00044961	0	0	0	0	0	0	0	0	0
0.0004522	0	0	0	0	0	0	0	0	0
0.00045482	0	0	0	0	0	0	0	0	0
0.00045745	0	0	0	0	0	0	0	0	0
0.00046009	0	0	0	0	0	0	0	0	0
0.00046275	0	0	0	0	0	0	0	0	0
0.00046542	0	0	0	0	0	0	0	0	0
0.00046811	0	0	0	0	0	0	0	0	0
0.00047082	0	0	0	0	0	0	0	0	0
0.00047354	0	0	0	0	0	0	0	0	0
0.00047628	0	0	0	0	0	0	0	0	0
0.00047903	0	0	0	0	0	0	0	0	0
0.0004818	0	0	0	0	0	0	0	0	0
0.00048458	0	0	0	0	0	0	0	0	0
0.00048738	0	0	0	0	0	0	0	0	0
0.0004902	0	0	0	0	0	0	0	0	0
0.00049303	0	0	0	0	0	0	0	0	0
0.00049588	0	0	0	0	0	0	0	0	0
0.00049875	0	0	0	0	0	0	0	0	0
0.00050163	0	0	0	0	0	0	0	0	0
0.00050453	0	0	0	0	0	0	0	0	0
0.00050745	0	0	0	0	0	0	0	0	0
0.00051038	0	0	0	0	0	0	0	0	0
0.00051333	0	0	0	0	0	0	0	0	0
0.00051629	0	0	0	0	0	0	0	0	0
0.00051928	0	0	0	0	0	0	0	0	0
0.00052228	0	0	0	0	0	0	0	0	0
0.0005253	0	0	0	0	0	0	0	0	0
0.00052833	0	0	0	0	0	0	0	0	0
0.00053139	0	0	0	0	0	0	0	0	0
0.00053446	0	0	0	0	0	0	0	0	0
0.00053755	0	0	0	0	0	0	0	0	0
0.00054065	0	0	0	0	0	0	0	0	0
0.00054378	0	0	0	0	0	0	0	0	0
0.00054692	0	0	0	0	0	0	0	0	0
0.00055008	0	0	0	0	0	0	0	0	0
0.00055326	0	0	0	0	0	0	0	0	0
0.00055646	0	0	0	0	0	0	0	0	0
0.00055967	0	0	0	0	0	0	0	0	0
0.00056291	0	0	0	0	0	0	0	0	0
0.00056616	0	0	0	0	0	0	0	0	0
0.00056943	0	0	0	0	0	0	0	0	0
0.00057273	0	0	0	0	0	0	0	0	0
0.00057604	0	0	0	0	0	0	0	0	0
0.00057936	0	0	0	0	0	0	0	0	0
0.00058271	0	0	0	0	0	0	0	0	0
0.00058608	0	0	0	0	0	0	0	0	0
0.00058947	0	0	0	0	0	0	0	0	0
0.00059287	0	0	0	0	0	0	0	0	0
0.0005963	0	0	0	0	0	0	0	0	0
0.00059975	0	0	0	0	0	0	0	0	0
0.00060321	0	0	0	0	0	0	0	0	0
0.0006067	0	0	0	0	0	0	0	0	0
0.00061021	0	0	0	0	0	0	0	0	0
0.00061373	0	0	0	0	0	0	0	0	0
0.00061728	0	0	0	0	0	0	0	0	0
0.00062085	0	0	0	0	0	0	0	0	0
0.00062444	0	0	0	0	0	0	0	0	0
0.00062804	0	0	0	0	0	0	0	0	0
0.00063167	0	0	0	0	0	0	0	0	0
0.00063532	0	0	0	0	0	0	0	0	0
0.000639	0	0	0	0	0	0	0	0	0
0.00064269	0	0	0	0	0	0	0	0	0
0.0006464	0	0	0	0	0	0	0	0	0
0.00065014	0	0	0	0	0	0	0	0	0
0.0006539	0	0	0	0	0	0	0	0	0
0.00065768	0	0	0	0	0	0	0	0	0
0.00066148	0	0	0	0	0	0	0	0	0
0.0006653	0	0	0	0	0	0	0	0	0
0.00066915	0	0	0	0	0	0	0	0	0
0.00067301	0	0	0	0	0	0	0	0	0
0.0006769	0	0	0	0	0	0	0	0	0
0.00068081	0	0	0	0	0	0	0	0	0
0.00068475	0	0	0	0	0	0	0	0	0
0.00068871	0	0	0	0	0	0	0	0	0
0.00069269	0	0	0	0	0	0	0	0	0
0.00069669	0	0	0	0	0	0	0	0	0
0.00070072	0	0	0	0	0	0	0	0	0
0.00070477	0	0	0	0	0	0	0	0	0
0.00070884	0	0	0	0	0	0	0	0	0
0.00071294	0	0	0	0	0	0	0	0	0
0.00071706	0	0	0	0	0	0	0	0	0
0.0007212	0	0	0	0	0	0	0	0	0
0.00072537	0	0	0	0	0	0	0	0	0
0.00072956	0	0	0	0	0	0	0	0	0
0.00073378	0	0	0	0	0	0	0	0	0
0.00073802	0	0	0	0	0	0	0	0	0
0.00074228	0	0	0	0	0	0	0	0	0
0.00074657	0	0	0	0	0	0	0	0	0
0.00075089	0	0	0	0	0	0	0	0	0
0.00075523	0	0	0	0	0	0	0	0	0
